Date,Value
27/12/1996,2340.300049
30/12/1996,2357.800049
31/12/1996,2367.800049
1/01/1997,2367.800049
2/01/1997,2355.399902
3/01/1997,2344.800049
6/01/1997,2356.199951
7/01/1997,2347.399902
8/01/1997,2362.199951
9/01/1997,2370.600098
10/01/1997,2364.100098
13/01/1997,2367.600098
14/01/1997,2363.800049
15/01/1997,2382.800049
16/01/1997,2382.100098
17/01/1997,2380.699951
20/01/1997,2388.5
21/01/1997,2374
22/01/1997,2377.399902
23/01/1997,2379.100098
24/01/1997,2369.5
27/01/1997,2369.5
28/01/1997,2351.699951
29/01/1997,2361.899902
30/01/1997,2365.100098
31/01/1997,2370.699951
3/02/1997,2375.199951
4/02/1997,2355.899902
5/02/1997,2382.600098
6/02/1997,2380
7/02/1997,2390
10/02/1997,2388.800049
11/02/1997,2391.300049
12/02/1997,2417.199951
13/02/1997,2438.300049
14/02/1997,2424.399902
17/02/1997,2435.800049
18/02/1997,2444
