Date,Value
24/02/2014,5404.799805
3/03/2014,5462.299805
10/03/2014,5329.399902
17/03/2014,5338.100098
24/03/2014,5366.899902
31/03/2014,5422.799805
7/04/2014,5428.600098
14/04/2014,5454.200195
21/04/2014,5531
28/04/2014,5458.100098
5/05/2014,5460.799805
12/05/2014,5479
19/05/2014,5492.799805
26/05/2014,5492.5
2/06/2014,5464
9/06/2014,5405.100098
16/06/2014,5419.5
23/06/2014,5445.100098
30/06/2014,5525
7/07/2014,5486.799805
14/07/2014,5531.700195
21/07/2014,5583.5
28/07/2014,5556.399902
4/08/2014,5435.299805
11/08/2014,5566.5
18/08/2014,5645.600098
25/08/2014,5625.899902
1/09/2014,5598.700195
8/09/2014,5531.100098
15/09/2014,5433.100098
22/09/2014,5313.399902
29/09/2014,5318.200195
6/10/2014,5188.299805
13/10/2014,5271.700195
20/10/2014,5412.200195
27/10/2014,5526.600098
3/11/2014,5549.100098
10/11/2014,5454.299805
17/11/2014,5304.299805
24/11/2014,5313
1/12/2014,5335.299805
8/12/2014,5219.600098
15/12/2014,5338.600098
22/12/2014,5394.5
29/12/2014,5435.899902
5/01/2015,5465.600098
12/01/2015,5299.200195
19/01/2015,5501.799805
26/01/2015,5588.299805
2/02/2015,5820.200195
9/02/2015,5877.5
16/02/2015,5881.5
23/02/2015,5928.799805
2/03/2015,5898.899902
9/03/2015,5814.5
16/03/2015,5975.5
23/03/2015,5919.899902
30/03/2015,5898.600098
6/04/2015,5968.399902
13/04/2015,5877.899902
20/04/2015,5933.299805
27/04/2015,5814.399902
4/05/2015,5634.600098
11/05/2015,5735.5
18/05/2015,5664.700195
25/05/2015,5777.200195
1/06/2015,5498.5
8/06/2015,5545.299805
15/06/2015,5597
22/06/2015,5545.899902
29/06/2015,5538.299805
6/07/2015,5492
13/07/2015,5670.100098
20/07/2015,5566.100098
27/07/2015,5699.200195
3/08/2015,5474.799805
10/08/2015,5356.5
17/08/2015,5214.600098
24/08/2015,5263.600098
31/08/2015,5040.600098
7/09/2015,5071.100098
14/09/2015,5170.5
21/09/2015,5042.100098
28/09/2015,5052
5/10/2015,5279.700195
12/10/2015,5268.200195
19/10/2015,5351.600098
26/10/2015,5239.399902
2/11/2015,5215
9/11/2015,5051.299805
16/11/2015,5256.100098
23/11/2015,5202.600098
30/11/2015,5151.600098
7/12/2015,5029.5
14/12/2015,5106.700195
21/12/2015,5207.600098
28/12/2015,5295.899902
4/01/2016,4990.799805
11/01/2016,4892.799805
18/01/2016,4916
25/01/2016,5005.5
1/02/2016,4976.200195
8/02/2016,4765.299805
15/02/2016,4952.799805
22/02/2016,4880
29/02/2016,5090
7/03/2016,5166.399902
14/03/2016,5183.100098
21/03/2016,5084.200195
28/03/2016,4999.399902
4/04/2016,4937.600098
11/04/2016,5157.5
18/04/2016,5236.399902
25/04/2016,5252.200195
2/05/2016,5292
9/05/2016,5329
16/05/2016,5351.299805
23/05/2016,5405.899902
30/05/2016,5318.899902
6/06/2016,5312.600098
13/06/2016,5162.700195
20/06/2016,5113.200195
27/06/2016,5246.600098
4/07/2016,5230.5
11/07/2016,5429.600098
18/07/2016,5498.200195
25/07/2016,5562.299805
1/08/2016,5497.399902
8/08/2016,5530.899902
15/08/2016,5526.700195
22/08/2016,5515.5
29/08/2016,5372.799805
5/09/2016,5339.200195
12/09/2016,5296.700195
19/09/2016,5431.299805
26/09/2016,5435.899902
3/10/2016,5467.399902
10/10/2016,5434
17/10/2016,5430.299805
24/10/2016,5283.799805
31/10/2016,5180.799805
7/11/2016,5370.700195
14/11/2016,5359.399902
21/11/2016,5507.799805
28/11/2016,5444
5/12/2016,5560.600098
12/12/2016,5532.899902
19/12/2016,5627.899902
26/12/2016,5665.799805
2/01/2017,5755.600098
9/01/2017,5721.100098
16/01/2017,5654.799805
23/01/2017,5714
30/01/2017,5621.600098
6/02/2017,5720.600098
13/02/2017,5805.799805
20/02/2017,5739
27/02/2017,5729.600098
6/03/2017,5775.600098
13/03/2017,5799.600098
20/03/2017,5753.5
27/03/2017,5864.899902
3/04/2017,5862.5
10/04/2017,5889.899902
17/04/2017,5854.100098
24/04/2017,5924.100098
1/05/2017,5836.600098
8/05/2017,5836.899902
15/05/2017,5727.399902
22/05/2017,5751.700195
29/05/2017,5788.100098
5/06/2017,5677.799805
12/06/2017,5774
19/06/2017,5715.899902
26/06/2017,5721.5
3/07/2017,5703.600098
10/07/2017,5765.100098
17/07/2017,5722.799805
24/07/2017,5702.799805
31/07/2017,5720.600098
7/08/2017,5693.100098
14/08/2017,5747.100098
21/08/2017,5743.899902
28/08/2017,5724.600098
4/09/2017,5672.600098
11/09/2017,5695
18/09/2017,5682.100098
25/09/2017,5681.600098
2/10/2017,5710.700195
9/10/2017,5814.200195
16/10/2017,5907
23/10/2017,5903.200195
30/10/2017,5959.899902
6/11/2017,6029.399902
13/11/2017,5957.299805
20/11/2017,5982.600098
27/11/2017,5989.799805
4/12/2017,5994.399902
11/12/2017,5997
18/12/2017,6069.700195
25/12/2017,6065.100098
1/01/2018,6122.299805
8/01/2018,6070.100098
15/01/2018,6005.799805
22/01/2018,6050
29/01/2018,6121.399902
5/02/2018,5838
12/02/2018,5904
19/02/2018,5999.799805
26/02/2018,5928.899902
5/03/2018,5963.200195
12/03/2018,5949.399902
19/03/2018,5820.700195
26/03/2018,5759.399902
2/04/2018,5788.700195
9/04/2018,5829.100098
16/04/2018,5868.799805
23/04/2018,5953.600098
30/04/2018,6062.899902
7/05/2018,6116.200195
14/05/2018,6087.399902
21/05/2018,6032.799805
28/05/2018,5990.399902
4/06/2018,6045.200195
11/06/2018,6094
18/06/2018,6225.200195
25/06/2018,6194.600098
2/07/2018,6272.299805
9/07/2018,6268.399902
16/07/2018,6285.899902
23/07/2018,6300.200195
30/07/2018,6234.799805
6/08/2018,6278.399902
13/08/2018,6339.200195
20/08/2018,6247.299805
27/08/2018,6319.5
3/09/2018,6143.799805
10/09/2018,6165.299805
17/09/2018,6194.600098
24/09/2018,6207.600098
1/10/2018,6185.5
8/10/2018,5895.700195
15/10/2018,5939.5
22/10/2018,5665.200195
29/10/2018,5849.200195
5/11/2018,5921.799805
12/11/2018,5730.600098
19/11/2018,5716.200195
26/11/2018,5667.200195
3/12/2018,5681.5
10/12/2018,5602
17/12/2018,5467.600098
24/12/2018,5654.299805
31/12/2018,5619.399902
7/01/2019,5774.600098
14/01/2019,5879.600098
21/01/2019,5905.600098
28/01/2019,5862.799805
4/02/2019,6071.5
11/02/2019,6066.100098
18/02/2019,6167.299805
25/02/2019,6192.700195
4/03/2019,6203.799805
11/03/2019,6175.200195
18/03/2019,6195.200195
25/03/2019,6180.700195
1/04/2019,6181.299805
8/04/2019,6251.299805
15/04/2019,6259.799805
22/04/2019,6385.600098
29/04/2019,6335.799805
6/05/2019,6310.899902
13/05/2019,6365.299805
20/05/2019,6456
27/05/2019,6396.899902
3/06/2019,6443.899902
10/06/2019,6554
17/06/2019,6650.799805
24/06/2019,6618.799805
1/07/2019,6751.299805
8/07/2019,6696.5
15/07/2019,6700.299805
22/07/2019,6793.399902
29/07/2019,6768.600098
5/08/2019,6584.399902
12/08/2019,6405.5
19/08/2019,6523.100098
26/08/2019,6604.200195
2/09/2019,6647.299805
9/09/2019,6669.200195
16/09/2019,6730.799805
23/09/2019,6716.100098
30/09/2019,6517.100098
7/10/2019,6606.799805
14/10/2019,6649.700195
21/10/2019,6739.200195
28/10/2019,6669.100098
4/11/2019,6724.100098
11/11/2019,6793.700195
18/11/2019,6709.799805
25/11/2019,6846
2/12/2019,6707
9/12/2019,6739.700195
16/12/2019,6816.299805
23/12/2019,6821.700195
30/12/2019,6733.5
6/01/2020,6929
13/01/2020,7064.100098
20/01/2020,7090.5
27/01/2020,7017.200195
3/02/2020,7022.600098
10/02/2020,7130.200195
17/02/2020,7139
24/02/2020,6441.200195
2/03/2020,6216.200195
9/03/2020,5539.299805
16/03/2020,4816.600098
23/03/2020,4842.399902
30/03/2020,5067.5
6/04/2020,5387.299805
13/04/2020,5487.5
20/04/2020,5242.600098
27/04/2020,5245.899902
4/05/2020,5391.100098
11/05/2020,5404.799805
18/05/2020,5497
25/05/2020,5755.700195
1/06/2020,5998.700195
8/06/2020,5847.799805
15/06/2020,5942.600098
22/06/2020,5904.100098
29/06/2020,6057.899902
6/07/2020,5919.200195
13/07/2020,6033.600098
20/07/2020,6024
27/07/2020,5927.799805
3/08/2020,6004.799805
10/08/2020,6126.200195
17/08/2020,6111.200195
24/08/2020,6112
